movieId,actor
3181,Jessica Lange
3181,Jonathan Rhys Meyers
3182,Fred A. Leuchter Jr.
3182,Robert Jan van Pelt
3182,David Irving
3183,Ed Harris
3183,Anne Heche
3183,Armin Mueller-Stahl
3185,Ethan Hawke
3185,Youki Kudoh
3185,Reeve Carney
3186,Winona Ryder
3186,Angelina Jolie
3186,Clea DuVall
3189,Frankie Muniz
3189,Diane Lane
3189,Kevin Bacon
3190,James Spader
3190,Angela Bassett
3190,Robert Forster
3192,Ayesha Dharker
3192,Vishnuvardhan
3192,Krishna Kulasekaran
3194,Barbra Streisand
3194,Robert Redford
3194,Bradford Dillman
3196,William Holden
3196,Robert Strauss
3196,Don Taylor
3197,Sean Connery
3197,Mark Harmon
3197,Meg Ryan
3198,Steve McQueen
3198,Dustin Hoffman
3198,Victor Jory
3200,Jack Nicholson
3200,Otis Young
3200,Randy Quaid
3201,Jack Nicholson
3201,Karen Black
3201,Susan Anspach
3203,Nicole Kidman
3203,Sam Neill
3203,Billy Zane
3204,Gregory Peck
3204,Laurence Olivier
3204,James Mason
3206,Jeff Bridges
3206,Rachel Ward
3206,James Woods
3208,Emilio Estevez
3208,Samuel L. Jackson
3208,Jon Lovitz
3210,Sean Penn
3210,Jennifer Jason Leigh
3210,Judge Reinhold
3211,Meryl Streep
3211,Sam Neill
3211,David Hoflin
3213,Kevin Conroy
3213,Dana Delany
3213,Hart Bochner
3214,Kevin Costner
3214,David Marshall Grant
3214,Rae Dawn Chong
3217,Janet Gaynor
3217,Fredric March
3217,Adolphe Menjou
3219,Melanie Griffith
3219,Matthew Modine
3219,Michael Keaton
3221,Anthony Higgins
3221,Janet Suzman
3221,Dave Hill
3223,Frances Barber
3223,Joss Ackland
3223,Brian Deacon
3224,Eiji Okada
3224,Kyôko Kishida
3224,Hiroko Itō
3225,Freddie Prinze Jr.
3225,Julia Stiles
3225,Selma Blair
3230,Jon Voight
3230,Maximilian Schell
3230,Maria Schell
3235,Bill Murray
3235,Peter Boyle
3235,Bruno Kirby
3238,Ewan McGregor
3238,Ashley Judd
3238,Patrick Bergin
3240,Craig Ferguson
3240,David Rasche
3240,Mary McCormack
3241,Orgyen Tobgyal
3241,Neten Chokling
3241,Jamyang Lodro
3243,Brendan Fraser
3243,Pauly Shore
3243,Sean Astin
3244,Richard Dreyfuss
3244,Marsha Mason
3244,Quinn Cummings
3246,Denzel Washington
3246,Angela Bassett
3246,Albert Hall
3247,Whoopi Goldberg
3247,Maggie Smith
3247,Kathy Najimy
3248,Whoopi Goldberg
3248,Kathy Najimy
3248,Lauryn Hill
3249,Annabella Sciorra
3249,Rebecca De Mornay
3249,Matt McCoy
3250,Josh Hamilton
3250,Bruce Ramsay
3250,Ethan Hawke
3251,Jane Fonda
3251,Meg Tilly
3251,Anne Bancroft
3252,Al Pacino
3252,Chris O'Donnell
3252,James Rebhorn
3253,Mike Myers
3253,Dana Carvey
3253,Rob Lowe
3254,Mike Myers
3254,Dana Carvey
3254,Christopher Walken
3255,Tom Hanks
3255,Geena Davis
3255,Lori Petty
3256,Harrison Ford
3256,Anne Archer
3256,Thora Birch
3257,Kevin Costner
3257,Whitney Houston
3257,Gary Kemp
3258,Goldie Hawn
3258,Bruce Willis
3258,Meryl Streep
3259,Tom Cruise
3259,Nicole Kidman
3259,Thomas Gibson
3260,Emma Thompson
3260,Helena Bonham Carter
3260,Anthony Hopkins
3261,Bridget Fonda
3261,Campbell Scott
3261,Kyra Sedgwick
3262,Sheryl Lee
3262,Ray Wise
3262,Mädchen Amick
3263,Wesley Snipes
3263,Woody Harrelson
3263,Rosie Perez
3264,Kristy Swanson
3264,Donald Sutherland
3264,Paul Reubens
3265,Chow Yun-Fat
3265,Tony Leung Chiu-Wai
3265,Anthony Wong Chau-Sang
3266,Benoît Poelvoorde
3266,Rémy Belvaux
3266,André Bonzel
3267,Carlos Gallardo
3267,Consuelo Gómez
3267,Jaime de Hoyos
3268,Sylvester Stallone
3268,Estelle Getty
3268,JoBeth Williams
3269,Mel Gibson
3269,Jamie Lee Curtis
3269,Elijah Wood
3270,D. B. Sweeney
3270,Moira Kelly
3270,Roy Dotrice
3271,John Malkovich
3271,Gary Sinise
3271,Ray Walston
3272,Harvey Keitel
3272,Brian McElroy
3272,Frankie Acciarito
3273,David Arquette
3273,Neve Campbell
3273,Courteney Cox
3274,Bridget Fonda
3274,Jennifer Jason Leigh
3274,Steven Weber
3275,Willem Dafoe
3275,Sean Patrick Flanery
3275,Norman Reedus
3276,Sandra Bullock
3276,Liam Neeson
3276,Oliver Platt
3280,Anjanette Comer
3280,Susanne Zenor
3280,Ruth Roman
3281,Kate Bornstein
3283,Gena Rowlands
3283,Seymour Cassel
3283,Val Avery
3284,George C. Scott
3284,Joanne Woodward
3284,Jack Gilford
3285,Leonardo DiCaprio
3285,Virginie Ledoyen
3285,Guillaume Canet
3286,Mark Webber
3286,Schuyler Fisk
3286,Zena Grey
3287,Jim Cummings
3287,Nikita Hopkins
3287,Ken Sansom
3289,Wei Minzhi
3289,Zhang Huike
3289,Tian Zhenda
3294,Neville Brand
3294,Mel Ferrer
3294,Carolyn Jones
3295,Bruce Jones
3295,Julie Brown
3295,Gemma Phoenix
3296,Sidney Poitier
3296,Christian Roberts
3296,Judy Geeson
3298,Giovanni Ribisi
3298,Vin Diesel
3298,Nia Long
3299,Meg Ryan
3299,Diane Keaton
3299,Lisa Kudrow
3300,Vin Diesel
3300,Radha Mitchell
3300,Cole Hauser
3301,Matthew Perry
3301,Bruce Willis
3301,Natasha Henstridge
3302,Charlotte Coleman
3302,Charles Kay
3302,Rosalind Ayres
3306,Charlie Chaplin
3306,Al Ernest Garcia
3306,Merna Kennedy
3307,Charlie Chaplin
3307,Virginia Cherrill
3307,Florence Lee
3308,Matt Dillon
3308,Hector Elizondo
3308,Molly McCarthy
3310,Charlie Chaplin
3310,Jackie Coogan
3310,Carl Miller
3313,Gerrit Graham
3313,Fred McCarren
3313,Miriam Flynn
3315,David Niven
3315,Vera-Ellen
3315,Cesar Romero
3316,Ben Affleck
3316,Charlize Theron
3316,Gary Sinise
3317,Michael Douglas
3317,Tobey Maguire
3317,Frances McDormand
3323,Steve Zahn
3323,Salma Hayek Pinault
3323,Elijah Wood
3324,Danny DeVito
3324,Bette Midler
3324,Neve Campbell
3325,Madonna
3325,Rupert Everett
3325,Benjamin Bratt
3326,Garry Shandling
3326,Annette Bening
3326,John Goodman
3327,Mick Foley
3327,Terry Funk
3327,Vince McMahon
3328,Forest Whitaker
3328,John Tormey
3328,Cliff Gorman
3329,Noah Taylor
3329,Loene Carmen
3329,Ben Mendelsohn
3330,Natalie Wood
3330,Pat Hingle
3330,Audrey Christie
3331,Caren Kaye
3331,Matt Lattanzi
3331,Kevin McCarthy
3334,Humphrey Bogart
3334,Edward G. Robinson
3334,Lauren Bacall
3338,Jim Lovell
3338,Russell Schweickart
3338,Eugene Cernan
3341,Judy Holliday
3341,Broderick Crawford
3341,William Holden
3342,Matthew Modine
3342,Nicolas Cage
3342,John Harkins
3344,William Kerwin
3344,Mal Arnold
3344,Connie Mason
3345,Ron Brown
3345,Bryan Russell
3345,Linda Wallace
3347,Charles Martin Smith
3347,Zachary Ittimangnaq
3347,Samson Jorah
3350,Sidney Poitier
3350,Claudia McNeil
3350,Ruby Dee
3353,Ian Hart
3353,Sean McGinley
3353,Niamh Cusack
3354,Gary Sinise
3354,Tim Robbins
3354,Don Cheadle
3355,Johnny Depp
3355,Frank Langella
3355,Lena Olin
3357,Catherine Deneuve
3357,Sandrine Bonnaire
3357,Oleg Menshikov
3358,Albert Brooks
3358,Meryl Streep
3358,Rip Torn
3359,Dennis Christopher
3359,Dennis Quaid
3359,Daniel Stern
3360,Gene Hackman
3360,Barbara Hershey
3360,Dennis Hopper
3361,Kevin Costner
3361,Susan Sarandon
3361,Tim Robbins
3362,Al Pacino
3362,John Cazale
3362,Charles Durning
3363,Richard Dreyfuss
3363,Ron Howard
3363,Paul Le Mat
3364,Sterling Hayden
3364,Louis Calhern
3364,Sam Jaffe
3365,John Wayne
3365,Jeffrey Hunter
3365,Vera Miles
3368,Gregory Peck
3368,Jean Simmons
3368,Carroll Baker
3370,Debra Winger
3370,Tom Berenger
3370,John Heard
3372,George Segal
3372,Robert Vaughn
3372,Ben Gazzara
3374,Cora Lee Day
3374,Alva Rogers
3374,Barbara O. Jones
3378,John Malkovich
3378,Armin Mueller-Stahl
3378,Gottfried John
3379,Gregory Peck
3379,Ava Gardner
3379,Fred Astaire
3384,Walter Matthau
3384,Robert Shaw
3384,Martin Balsam
3385,Tom Hanks
3385,John Candy
3385,Rita Wilson
3386,Kevin Costner
3386,Tommy Lee Jones
3386,Gary Oldman
3387,John Candy
3387,Jeffrey Jones
3387,Annie Potts
3388,John Lithgow
3388,Melinda Dillon
3388,Margaret Langrick
3389,Michael Schoeffling
3389,Thomas F. Wilson
3389,Glenn Frey
3390,Sean Penn
3390,Madonna
3390,Paul Freeman
3391,Madonna
3391,Griffin Dunne
3391,Bibi Besch
3392,Meryl Streep
3392,Roseanne Barr
3392,Ed Begley Jr.
3393,Michael E. Knight
3393,Phoebe Cates
3393,Emmanuelle Béart
3394,Kim Basinger
3394,Bruce Willis
3394,John Larroquette
3395,Jeff Bridges
3395,Kim Basinger
3395,Rip Torn
3396,Jim Henson
3396,Frank Oz
3396,Jerry Nelson
3397,Jim Henson
3397,Frank Oz
3397,Dave Goelz
3398,Jim Henson
3398,Frank Oz
3398,Dave Goelz
3400,John Goodman
3400,Blaze Berdahl
3400,Rhea Perlman
3401,William Katt
3401,Sean Young
3401,Patrick McGoohan
3402,Glenda Jackson
3402,Ben Kingsley
3402,Richard Johnson
3403,Jason Robards
3403,Richard Jordan
3403,David Selby
3404,Clifton Webb
3404,Barbara Stanwyck
3404,Robert Wagner
3405,Kenneth More
3405,Ronald Allen
3405,Robert Ayres
3406,Gregory Peck
3406,Virginia Mayo
3406,Robert Beatty
3408,Julia Roberts
3408,Albert Finney
3408,Aaron Eckhart
3409,Devon Sawa
3409,Ali Larter
3409,Kerr Smith
3410,Jeanie Drynan
3410,Linal Haft
3410,Russell Dykstra
3412,Tchéky Karyo
3412,Jack Wallace
3412,André Lacombe
3414,Jennifer Jones
3414,William Holden
3414,Torin Thatcher
3415,Margarita Terekhova
3415,Ignat Daniltsev
3415,Larisa Tarkovskaya
3417,Burt Lancaster
3417,Nick Cravat
3417,Eva Bartok
3418,Susan Sarandon
3418,Geena Davis
3418,Harvey Keitel
3420,Al Pacino
3420,Jack Warden
3420,John Forsythe
3421,John Belushi
3421,Karen Allen
3421,Tom Hulce
3422,Tracy Camilla Johns
3422,Tommy Redmond Hicks
3422,John Canada Terrell
3423,Laurence Fishburne
3423,Giancarlo Esposito
3423,Tisha Campbell
3424,Danny Aiello
3424,Spike Lee
3424,Ossie Davis
3425,Denzel Washington
3425,Spike Lee
3425,Wesley Snipes
3426,Wesley Snipes
3426,Annabella Sciorra
3426,Spike Lee
3428,Jon Voight
3428,Faye Dunaway
3428,Rick Schroder
3429,Julie Sedgewick
3430,Charles Bronson
3430,Hope Lange
3430,Vincent Gardenia
3431,Charles Bronson
3431,Jill Ireland
3431,Vincent Gardenia
3432,Charles Bronson
3432,Deborah Raffin
3432,Ed Lauter
3433,Charles Bronson
3433,Kay Lenz
3433,John P. Ryan
3434,Charles Bronson
3434,Lesley-Anne Down
3434,Michael Parks
3435,Fred MacMurray
3435,Barbara Stanwyck
3435,Edward G. Robinson
3436,Julia Roberts
3436,Campbell Scott
3436,Vincent D'Onofrio
3438,Brian Tochi
3438,Josh Pais
3438,Corey Feldman
3439,Brian Tochi
3439,Laurie Faso
3439,Robbie Rist
3440,Brian Tochi
3440,Tim Kelleher
3440,Corey Feldman
3441,Patrick Swayze
3441,Charlie Sheen
3441,C. Thomas Howell
3442,Stephen Lang
3442,Michael Carmine
3442,Lauren Holly
3444,Jean-Claude Van Damme
3444,Bolo Yeung Sze
3444,Donald Gibb
3445,Faye Dunaway
3445,Tommy Lee Jones
3445,Brad Dourif
3446,Oliver Platt
3446,Jerry Lewis
3446,Lee Evans
3447,Paul Muni
3447,Luise Rainer
3447,Walter Connolly
3448,Robin Williams
3448,Forest Whitaker
3448,Tom T. Tran
3449,Diane Keaton
3449,Liam Neeson
3449,Jason Robards
3450,Jack Lemmon
3450,Walter Matthau
3450,Ann-Margret
3451,Spencer Tracy
3451,Sidney Poitier
3451,Katharine Hepburn
3452,Jet Li
3452,Aaliyah
3452,Isaiah Washington
3453,Leelee Sobieski
3453,Chris Klein
3453,Josh Hartnett
3454,Jodi Lyn O'Keefe
3454,Shane West
3454,Marla Sokoloff
3455,Emmanuelle Seigner
3455,Susan Tyrrell
3455,Aidan Gillen
3456,Hossein Mahjoub
3456,Mohsen Ramezani
3456,Salameh Feyzi
3459,Gabriel Byrne
3459,Julian Sands
3459,Natasha Richardson
3461,James Aubrey
3461,Tom Chapin
3461,Hugh Edwards
3462,Charlie Chaplin
3462,Paulette Goddard
3462,Henry Bergman
3466,Robert Downey Jr.
3466,Charles Grodin
3466,Alfre Woodard
3467,Paul Newman
3467,Melvyn Douglas
3467,Patricia Neal
3468,Paul Newman
3468,Jackie Gleason
3468,Piper Laurie
3469,Spencer Tracy
3469,Fredric March
3469,Gene Kelly
3470,Yuriy Solomin
3470,Maksim Munzuk
3470,Mikhail Bychkov
3471,Richard Dreyfuss
3471,François Truffaut
3471,Teri Garr
3473,Myriam Boyer
3473,Jean-Luc Bideau
3473,Miou-Miou
3474,Jim Belushi
3474,Kylie Travis
3474,Shannon Whirry
3475,Montgomery Clift
3475,Elizabeth Taylor
3475,Shelley Winters
3476,Tim Robbins
3476,Elizabeth Peña
3476,Danny Aiello
3477,Liv Tyler
3477,Robin Tunney
3477,Renée Zellweger
3478,Lou Diamond Phillips
3478,Danielle von Zerneck
3478,Elizabeth Peña
3479,Matthew Broderick
3479,Rutger Hauer
3479,Michelle Pfeiffer
3480,Corey Haim
3480,Kerri Green
3480,Charlie Sheen
3481,John Cusack
3481,Iben Hjejle
3481,Todd Louiso
3483,Kenneth Branagh
3483,Kevin Kline
3483,Rosie Perez
3484,Joshua Jackson
3484,Paul Walker
3484,Hill Harper
3489,Dustin Hoffman
3489,Robin Williams
3489,Julia Roberts
3492,Rudolph Valentino
3492,Vilma Banky
3492,George Fawcett
3494,John Wayne
3494,Kim Darby
3494,Glen Campbell
3496,Shirley MacLaine
3496,Navin Chowdhry
3496,Shabana Azmi
3497,Marsha Mason
3497,Jason Robards
3497,Donald Sutherland
3498,Brad Davis
3498,Irene Miracle
3498,Bo Hopkins
3499,James Caan
3499,Kathy Bates
3499,Richard Farnsworth
3500,Billy Crystal
3500,David Paymer
3500,Julie Warner
3501,Sally Field
3501,James Garner
3501,Brian Kerwin
3502,Michael Keaton
3502,Nicole Kidman
3502,Bradley Whitford
3503,Natalya Bondarchuk
3503,Donatas Banionis
3503,Jüri Järvet
3504,Faye Dunaway
3504,William Holden
3504,Peter Finch
3505,Kevin Costner
3505,Gene Hackman
3505,Sean Young
3506,Nick Nolte
3506,Mac Davis
3506,Charles Durning
3507,Jack Lemmon
3507,Walter Matthau
3507,John Fiedler
3508,Clint Eastwood
3508,Chief Dan George
3508,Sondra Locke
3510,Dennis Quaid
3510,Jim Caviezel
3510,Shawn Doyle
3511,David Arquette
3511,Scott Caan
3511,Chris Owen
3512,David Duchovny
3512,Minnie Driver
3512,Carroll O'Connor
3513,Tommy Lee Jones
3513,Samuel L. Jackson
3513,Guy Pearce
3514,Ian Holm
3514,Stanley Tucci
3514,Hope Davis
3515,Rachel Griffiths
3515,David Roberts
3515,Sandy Winton
3516,James Stewart
3516,Kim Novak
3516,Jack Lemmon
3519,Robert Shaw
3519,Harrison Ford
3519,Barbara Bach
3521,Youki Kudoh
3521,Masatoshi Nagase
3521,Screamin' Jay Hawkins
3524,Dudley Moore
3524,Liza Minnelli
3524,John Gielgud
3525,Tom Hanks
3525,Tawny Kitaen
3525,Adrian Zmed
3526,Steve Martin
3526,Mary Steenburgen
3526,Dianne Wiest
3527,Arnold Schwarzenegger
3527,Carl Weathers
3527,Kevin Peter Hall
3528,Nick Nolte
3528,Barbra Streisand
3528,Blythe Danner
3529,Jack Nicholson
3529,Jessica Lange
3529,John Colicos
3531,Emmanuelle Chaulet
3531,Stephen Lack
3531,Katie Garner
3534,Sandra Bullock
3534,Viggo Mortensen
3534,Dominic West
3535,Christian Bale
3535,Justin Theroux
3535,Josh Lucas
3536,Ben Stiller
3536,Edward Norton
3536,Jenna Elfman
3537,Paul Newman
3537,Linda Fiorentino
3537,Dermot Mulroney
3538,Om Puri
3538,Linda Bassett
3538,Ian Aspinall
3539,John Lydon
3539,Steve Jones
3539,Paul Cook
3543,Steve Guttenberg
3543,Daniel Stern
3543,Mickey Rourke
3544,Bobcat Goldthwait
3544,Julie Brown
3544,Bruce Baum
3545,Liza Minnelli
3545,Michael York
3545,Helmut Griem
3546,Bette Davis
3546,Joan Crawford
3546,Victor Buono
3548,Rosalind Russell
3548,Forrest Tucker
3548,Coral Browne
3549,Marlon Brando
3549,Jean Simmons
3549,Frank Sinatra
3550,Catherine Deneuve
3550,David Bowie
3550,Susan Sarandon
3551,Dustin Hoffman
3551,Laurence Olivier
3551,Roy Scheider
3552,Chevy Chase
3552,Rodney Dangerfield
3552,Ted Knight
3553,James Marsden
3553,Lena Headey
3553,Norman Reedus
3554,Sanaa Lathan
3554,Omar Epps
3554,Chris Warren
3555,Matthew McConaughey
3555,Bill Paxton
3555,Harvey Keitel
3556,James Woods
3556,Kathleen Turner
3556,Kirsten Dunst
3557,Andy García
3557,Lance Henriksen
3557,Uma Thurman
3559,Charlie Chaplin
3559,Claire Bloom
3559,Nigel Bruce
3563,Eric Mabius
3563,Kirsten Dunst
3563,Jodi Lyn O'Keefe
3564,Mark Addy
3564,Stephen Baldwin
3564,Kristen Johnston
3565,Natalie Portman
3565,Ashley Judd
3565,Stockard Channing
3566,Kevin Spacey
3566,Danny DeVito
3566,Peter Facinelli
3567,Amy Irving
3567,Antônio Fagundes
3567,Alexandre Borges
3568,Derick Martini
3568,Amy Hathaway
3568,Steven Martini
3569,Bodil Jørgensen
3569,Jens Albinus
3569,Anne Louise Hassing
3571,Xander Berkeley
3571,Golden Brooks
3571,Saffron Burrows
3572,Diane Ladd
3572,Raphael Sbarge
3572,Jennifer Runyon
3573,John Savage
3573,Cliff DeYoung
3573,Don Stroud
3574,Scott Valentine
3574,Janet Gunn
3574,Rick Dean
3576,Kyle MacLachlan
3576,Michael Nouri
3576,Claudia Christian
3577,Sherilyn Fenn
3577,Richard Tyson
3577,Louise Fletcher
3578,Russell Crowe
3578,Joaquin Phoenix
3578,Connie Nielsen
3580,Kristin Scott Thomas
3580,Sean Penn
3580,Anne Bancroft
3581,John Simm
3581,Shaun Parkes
3581,Nicola Reynolds
3584,Richard Gere
3584,Valérie Kaprisky
3584,Art Metrano
3586,Ray Sharkey
3586,Peter Gallagher
3586,Joe Pantoliano
3587,Leigh McCloskey
3587,Irene Miracle
3587,Eleonora Giorgi
3590,Perry King
3590,Sylvester Stallone
3590,Henry Winkler
3591,Michael Keaton
3591,Teri Garr
3591,Frederick Koehler
3592,Jean Valmont
3592,Michel Elias
3592,Frédéric Legros
3593,John Travolta
3593,Barry Pepper
3593,Forest Whitaker
3594,Amanda Schull
3594,Zoe Saldaña
3594,Peter Gallagher
3596,Norm Macdonald
3596,Dave Chappelle
3596,Danny DeVito
3597,Amanda Peet
3597,Brian Van Holt
3597,Jonathan Abrahams
3598,Ethan Hawke
3598,Kyle MacLachlan
3598,Diane Venora
3599,Frank Sinatra
3599,Kathryn Grayson
3599,Gene Kelly
3604,Rosalind Russell
3604,Natalie Wood
3604,Diane Pace
3606,Gene Kelly
3606,Frank Sinatra
3606,Betty Garrett
3608,Paul Reubens
3608,E. G. Daily
3608,Mark Holton
3614,Nicolas Cage
3614,Sarah Jessica Parker
3614,James Caan
3615,D. B. Sweeney
3615,Alfre Woodard
3615,Ossie Davis
3616,Jason Biggs
3616,Mena Suvari
3616,Zak Orth
3617,Breckin Meyer
3617,Seann William Scott
3617,Amy Smart
3618,Woody Allen
3618,Tracey Ullman
3618,Michael Rapaport
3619,Robert Wuhl
3619,Tony Danza
3619,Fran Drescher
3622,Ron Moody
3622,Frank Langella
3622,Dom DeLuise
3623,Tom Cruise
3623,Dougray Scott
3623,Thandiwe Newton
3624,Jackie Chan
3624,Owen Wilson
3624,Lucy Liu
3626,John Standing
3626,Matthew Delamere
3626,Vivian Wu
3627,Candace Hilligoss
3627,Herk Harvey
3627,Sidney Berger
3628,John Wayne
3628,John Carroll
3628,Anna Lee
3629,Charlie Chaplin
3629,Mack Swain
3629,Tom Murray
3632,Charlie Chaplin
3632,Mady Correll
3632,Allison Roddan
3633,George Lazenby
3633,Diana Rigg
3633,Telly Savalas
3634,Burt Lancaster
3634,Kirk Douglas
3634,Fredric March
3635,Roger Moore
3635,Barbara Bach
3635,Curd Jürgens
3637,Sandrine Bonnaire
3637,Macha Méril
3637,Yolande Moreau
3638,Roger Moore
3638,Lois Chiles
3638,Michael Lonsdale
3639,Roger Moore
3639,Christopher Lee
3639,Britt Ekland
3640,Charlie Chaplin
3640,Maxine Audley
3640,Jerry Desmonde
3641,Edna Purviance
3641,Clarence Geldart
3641,Carl Miller
3643,John Wayne
3643,Susan Hayward
3643,Dennis O'Keefe
3646,Martin Lawrence
3646,Nia Long
3646,Paul Giamatti
3648,Forrest Tucker
3648,Peter Cushing
3648,Arnold Marlé
3649,Richard Gere
3649,Lauren Hutton
3649,Hector Elizondo
3652,Christopher George
3652,Catriona MacColl
3652,Carlo De Mejo
3653,Michael Hynson
3653,Robert August
3653,Lord James Blears
3654,Gregory Peck
3654,David Niven
3654,Anthony Quinn
3655,Marcello Mastroianni
3655,Ugo Tognazzi
3655,Michel Piccoli
3658,Andrew Keir
3658,James Donald
3658,Barbara Shelley
3660,Paul Le Mat
3660,William Hickey
3660,Irene Miracle
3661,Elizabeth Maclellan
3661,Collin Bernsen
3661,Steve Welles
3662,Guy Rolfe
3662,Richard Lynch
3662,Ian Abercrombie
3663,Gordon Currie
3663,Chandra West
3663,Ash Adams
3664,Gordon Currie
3664,Chandra West
3664,Ian Ogilvy
3667,Burt Reynolds
3667,Liza Minnelli
3667,James Remar
3668,Leonard Whiting
3668,Olivia Hussey
3668,John McEnery
3669,John Ritter
3669,Pam Dawber
3669,Jeffrey Jones
3671,Cleavon Little
3671,Gene Wilder
3671,Slim Pickens
3672,Patsy Garrett
3672,Allen Fiuzat
3672,Cynthia Smith
3673,Benjean
3673,Red Steagall
3673,Frank Inn
3674,Benjean
3674,Patsy Garrett
3674,Cynthia Smith
3675,Bing Crosby
3675,Danny Kaye
3675,Rosemary Clooney
3676,Jack Nance
3676,Charlotte Stewart
3676,Allen Joseph
3677,Patrick Disanto
3678,Frank Sinatra
3678,Eleanor Parker
3678,Kim Novak
3679,Eugene Tatu
3679,Alice Bag
3679,Claude Bessy
3680,Dave Mustaine
3680,Ozzy Osbourne
3680,Chris Holmes
3681,Clint Eastwood
3681,Lee Van Cleef
3681,Gian Maria Volonté
3682,Clint Eastwood
3682,Hal Holbrook
3682,Mitchell Ryan
3683,John Getz
3683,Frances McDormand
3683,Dan Hedaya
3684,Michelle Pfeiffer
3684,Jeff Bridges
3684,Beau Bridges
3685,Jack Nicholson
3685,Kathleen Turner
3685,Robert Loggia
3686,Kiefer Sutherland
3686,Julia Roberts
3686,Kevin Bacon
3687,Catherine Chevallier
