year_film,year_ceremony,ceremony,category,name,film,winner
1982,1983,55,MUSIC (Original Score),Jerry Goldsmith,Poltergeist,False
1982,1983,55,SOUND EFFECTS EDITING,"Stephen Hunter Flick, Richard L. Anderson",Poltergeist,False
1982,1983,55,VISUAL EFFECTS,"Richard Edlund, Michael Wood, Bruce Nicholson",Poltergeist,False
1986,1987,59,VISUAL EFFECTS,"Richard Edlund, John Bruno, Garry Waller, William Neil",Poltergeist II: The Other Side,False
1987,1988,60,SOUND,"Les Fresholtz, Dick Alexander, Vern Poore, Bill Nelson",Lethal Weapon,False
1989,1990,62,SOUND EFFECTS EDITING,"Robert Henderson, Alan Robert Murray",Lethal Weapon 2,False
1989,1990,62,VISUAL EFFECTS,"Ken Ralston, Michael Lantieri, John Bell, Steve Gawley",Back to the Future Part II,False
1961,1962,34,COSTUME DESIGN (Color),Bill Thomas,Babes in Toyland,False
1961,1962,34,MUSIC (Scoring of a Musical Picture),George Bruns,Babes in Toyland,False
1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),"Frank Churchill, Edward Plumb",Bambi,False
1942,1943,15,MUSIC (Song),Music by Frank Churchill; Lyrics by Larry Morey,Bambi,False
1942,1943,15,SOUND RECORDING,"Walt Disney Studio Sound Department, Sam Slyfield, Sound Director",Bambi,False
1988,1989,61,ACTRESS IN A LEADING ROLE,Glenn Close,Dangerous Liaisons,False
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Michelle Pfeiffer,Dangerous Liaisons,False
1988,1989,61,ART DIRECTION,Art Direction:  Stuart Craig;  Set Decoration:  Gerard James,Dangerous Liaisons,True
1988,1989,61,COSTUME DESIGN,James Acheson,Dangerous Liaisons,True
1988,1989,61,MUSIC (Original Score),George Fenton,Dangerous Liaisons,False
1988,1989,61,BEST PICTURE,"Norma Heyman and Hank Moonjean, Producers",Dangerous Liaisons,False
1988,1989,61,WRITING (Screenplay Based on Material from Another Medium),Christopher Hampton,Dangerous Liaisons,True
1984,1985,57,SOUND,"Bill Varney, Steve Maslow, Kevin O'Connell, Nelson Stoll",Dune,False
1998,1999,71,ACTOR IN A LEADING ROLE,Tom Hanks,Saving Private Ryan,False
1998,1999,71,ART DIRECTION,Art Direction:  Tom Sanders;  Set Decoration:  Lisa Dean Kavanaugh,Saving Private Ryan,False
1998,1999,71,CINEMATOGRAPHY,Janusz Kaminski,Saving Private Ryan,True
1998,1999,71,DIRECTING,Steven Spielberg,Saving Private Ryan,True
1998,1999,71,FILM EDITING,Michael Kahn,Saving Private Ryan,True
1998,1999,71,MAKEUP,"Lois Burwell, Conor O'Sullivan, Daniel C. Striepeke",Saving Private Ryan,False
1998,1999,71,MUSIC (Original Dramatic Score),John Williams,Saving Private Ryan,False
1998,1999,71,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",Saving Private Ryan,False
1998,1999,71,SOUND,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",Saving Private Ryan,True
1998,1999,71,SOUND EFFECTS EDITING,"Gary Rydstrom, Richard Hymns",Saving Private Ryan,True
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),Robert Rodat,Saving Private Ryan,False
1965,1966,38,ACTOR IN A SUPPORTING ROLE,Tom Courtenay,Doctor Zhivago,False
1965,1966,38,ART DIRECTION (Color),"Art Direction:  John Box, Terry Marsh;  Set Decoration:  Dario Simoni",Doctor Zhivago,True
1965,1966,38,CINEMATOGRAPHY (Color),Freddie Young,Doctor Zhivago,True
1965,1966,38,COSTUME DESIGN (Color),Phyllis Dalton,Doctor Zhivago,True
1965,1966,38,DIRECTING,David Lean,Doctor Zhivago,False
1965,1966,38,FILM EDITING,Norman Savage,Doctor Zhivago,False
1965,1966,38,MUSIC (Music Score--substantially original),Maurice Jarre,Doctor Zhivago,True
1965,1966,38,BEST PICTURE,"Carlo Ponti, Producer",Doctor Zhivago,False
1965,1966,38,SOUND,"Metro-Goldwyn-Mayer British Studio Sound Department, A. W. Watkins, Sound Director; and Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",Doctor Zhivago,False
1965,1966,38,WRITING (Screenplay--based on material from another medium),Robert Bolt,Doctor Zhivago,True
1983,1984,56,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,True
1983,1984,56,DIRECTING,Bruce Beresford,Tender Mercies,False
1983,1984,56,MUSIC (Original Song),Music and Lyric by Austin Roberts and Bobby Hart,Tender Mercies,False
1983,1984,56,BEST PICTURE,"Philip S. Hobel, Producer",Tender Mercies,False
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),Horton Foote,Tender Mercies,True
1981,1982,54,FOREIGN LANGUAGE FILM,Hungary,Mephisto,True
1986,1987,59,DIRECTING,David Lynch,Blue Velvet,False
1985,1986,58,VISUAL EFFECTS,"Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd",Return to Oz,False
1959,1960,32,MUSIC (Scoring of a Musical Picture),George Bruns,Sleeping Beauty,False
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer",Splash,False
1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,False
1982,1983,55,SOUND,"Michael Minkler, Bob Minkler, Lee Minkler, Jim La Rue",Tron,False
1991,1992,64,WRITING (Screenplay Written Directly for the Screen),"Lawrence Kasdan, Meg Kasdan",Grand Canyon,False
1984,1985,57,MUSIC (Original Score),John Williams,Indiana Jones and the Temple of Doom,False
1984,1985,57,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",Indiana Jones and the Temple of Doom,True
1966,1967,39,ACTOR,Richard Burton,Who's Afraid of Virginia Woolf?,False
1966,1967,39,ACTOR IN A SUPPORTING ROLE,George Segal,Who's Afraid of Virginia Woolf?,False
1966,1967,39,ACTRESS,Elizabeth Taylor,Who's Afraid of Virginia Woolf?,True
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Sandy Dennis,Who's Afraid of Virginia Woolf?,True
1966,1967,39,ART DIRECTION (Black-and-White),Art Direction:  Richard Sylbert;  Set Decoration:  George James Hopkins,Who's Afraid of Virginia Woolf?,True
1966,1967,39,CINEMATOGRAPHY (Black-and-White),Haskell Wexler,Who's Afraid of Virginia Woolf?,True
1966,1967,39,COSTUME DESIGN (Black-and-White),Irene Sharaff,Who's Afraid of Virginia Woolf?,True
1966,1967,39,DIRECTING,Mike Nichols,Who's Afraid of Virginia Woolf?,False
1966,1967,39,FILM EDITING,Sam O'Steen,Who's Afraid of Virginia Woolf?,False
1966,1967,39,MUSIC (Original Music Score),Alex North,Who's Afraid of Virginia Woolf?,False
1966,1967,39,BEST PICTURE,"Ernest Lehman, Producer",Who's Afraid of Virginia Woolf?,False
1966,1967,39,SOUND,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",Who's Afraid of Virginia Woolf?,False
1966,1967,39,WRITING (Screenplay--based on material from another medium),Ernest Lehman,Who's Afraid of Virginia Woolf?,False
1967,1968,40,ART DIRECTION,"Art Direction:  Mario Chiari, Jack Martin Smith, Ed Graves;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",Doctor Dolittle,False
1967,1968,40,CINEMATOGRAPHY,Robert Surtees,Doctor Dolittle,False
1967,1968,40,FILM EDITING,"Samuel E. Beetley, Marjorie Fowler",Doctor Dolittle,False
1967,1968,40,MUSIC (Original Music Score),Leslie Bricusse,Doctor Dolittle,False
1967,1968,40,MUSIC (Scoring of Music--adaptation or treatment),"Lionel Newman, Alexander Courage",Doctor Dolittle,False
1967,1968,40,MUSIC (Song),Music and Lyrics by Leslie Bricusse,Doctor Dolittle,True
1967,1968,40,BEST PICTURE,"Arthur P. Jacobs, Producer",Doctor Dolittle,False
1967,1968,40,SOUND,20th Century-Fox Studio Sound Department,Doctor Dolittle,False
1967,1968,40,SPECIAL VISUAL EFFECTS,L. B. Abbott,Doctor Dolittle,True
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Rosemary's Baby,True
1968,1969,41,WRITING (Screenplay--based on material from another medium),Roman Polanski,Rosemary's Baby,False
1988,1989,61,MAKEUP,"Ve Neill, Steve La Porte, Robert Short",Beetlejuice,True
1951,1952,24,CINEMATOGRAPHY (Black-and-White),Robert Burks,Strangers on a Train,False
1988,1989,61,SOUND EFFECTS EDITING,"Ben Burtt, Richard Hymns",Willow,False
1988,1989,61,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Phil Tippett, Chris Evans",Willow,False
1944,1945,17,CINEMATOGRAPHY (Black-and-White),Glen MacWilliams,Lifeboat,False
1944,1945,17,DIRECTING,Alfred Hitchcock,Lifeboat,False
1944,1945,17,WRITING (Original Motion Picture Story),John Steinbeck,Lifeboat,False
1943,1944,16,WRITING (Original Motion Picture Story),Gordon McDonell,Shadow of a Doubt,False
1941,1942,14,ACTRESS,Joan Fontaine,Suspicion,True
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Franz Waxman,Suspicion,False
1941,1942,14,OUTSTANDING MOTION PICTURE,RKO Radio,Suspicion,False
1987,1988,60,ACTOR IN A LEADING ROLE,William Hurt,Broadcast News,False
1987,1988,60,ACTOR IN A SUPPORTING ROLE,Albert Brooks,Broadcast News,False
1987,1988,60,ACTRESS IN A LEADING ROLE,Holly Hunter,Broadcast News,False
1987,1988,60,CINEMATOGRAPHY,Michael Ballhaus,Broadcast News,False
1987,1988,60,FILM EDITING,Richard Marks,Broadcast News,False
1987,1988,60,BEST PICTURE,"James L. Brooks, Producer",Broadcast News,False
1987,1988,60,WRITING (Screenplay Written Directly for the Screen),James L. Brooks,Broadcast News,False
1988,1989,61,ACTRESS IN A LEADING ROLE,Melanie Griffith,Working Girl,False
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,Working Girl,False
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Sigourney Weaver,Working Girl,False
1988,1989,61,DIRECTING,Mike Nichols,Working Girl,False
1988,1989,61,MUSIC (Original Song),Music and Lyric by Carly Simon,Working Girl,True
1988,1989,61,BEST PICTURE,"Douglas Wick, Producer",Working Girl,False
1988,1989,61,ACTOR IN A SUPPORTING ROLE,Dean Stockwell,Married to the Mob,False
1992,1993,65,ART DIRECTION,Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Linda DeScenna,Toys,False
1992,1993,65,COSTUME DESIGN,Albert Wolsky,Toys,False
1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,False
1954,1955,27,SPECIAL EFFECTS,Warner Bros. Studio,Them!,False
1990,1991,63,MAKEUP,"Ve Neill, Stan Winston",Edward Scissorhands,False
1998,1999,71,ART DIRECTION,Art Direction:  Eugenio Zanetti;  Set Decoration:  Cindy Carr,What Dreams May Come,False
1998,1999,71,VISUAL EFFECTS,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack",What Dreams May Come,True
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,My Cousin Vinny,True
1975,1976,48,ACTRESS IN A SUPPORTING ROLE,Ronee Blakley,Nashville,False
1975,1976,48,ACTRESS IN A SUPPORTING ROLE,Lily Tomlin,Nashville,False
1975,1976,48,DIRECTING,Robert Altman,Nashville,False
1975,1976,48,MUSIC (Original Song),Music and Lyrics by Keith Carradine,Nashville,True
1975,1976,48,BEST PICTURE,"Robert Altman, Producer",Nashville,False
1986,1987,59,ACTOR IN A LEADING ROLE,William Hurt,Children of a Lesser God,False
1986,1987,59,ACTRESS IN A LEADING ROLE,Marlee Matlin,Children of a Lesser God,True
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Piper Laurie,Children of a Lesser God,False
1986,1987,59,BEST PICTURE,"Burt Sugarman and Patrick Palmer, Producers",Children of a Lesser God,False
1986,1987,59,WRITING (Screenplay Based on Material from Another Medium),"Hesper Anderson, Mark Medoff",Children of a Lesser God,False
1998,1999,71,COSTUME DESIGN,Colleen Atwood,Beloved,False
1998,1999,71,ART DIRECTION,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay Hart,Pleasantville,False
1998,1999,71,COSTUME DESIGN,Judianna Makovsky,Pleasantville,False
1998,1999,71,MUSIC (Original Dramatic Score),Randy Newman,Pleasantville,False
1998,1999,71,ACTOR IN A LEADING ROLE,Edward Norton,American History X,False
1998,1999,71,ACTOR IN A LEADING ROLE,Ian McKellen,Gods and Monsters,False
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Lynn Redgrave,Gods and Monsters,False
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Bill Condon,Gods and Monsters,True
1998,1999,71,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,False
1998,1999,71,ART DIRECTION,Art Direction:  John Myhre;  Set Decoration:  Peter Howitt,Elizabeth,False
1998,1999,71,CINEMATOGRAPHY,Remi Adefarasin,Elizabeth,False
1998,1999,71,COSTUME DESIGN,Alexandra Byrne,Elizabeth,False
1998,1999,71,MAKEUP,Jenny Shircore,Elizabeth,True
1998,1999,71,MUSIC (Original Dramatic Score),David Hirschfelder,Elizabeth,False
1998,1999,71,BEST PICTURE,"Alison Owen, Eric Fellner and Tim Bevan, Producers",Elizabeth,False
1998,1999,71,COSTUME DESIGN,Sandy Powell,Velvet Goldmine,False
1985,1986,58,ACTOR IN A LEADING ROLE,Jon Voight,Runaway Train,False
1985,1986,58,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,False
1985,1986,58,FILM EDITING,Henry Richardson,Runaway Train,False
1986,1987,59,ACTOR IN A LEADING ROLE,Bob Hoskins,Mona Lisa,False
1976,1977,49,CINEMATOGRAPHY,Richard H. Kline,King Kong,False
1976,1977,49,SOUND,"Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",King Kong,False
1976,1977,49,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",King Kong,True
1998,1999,71,MUSIC (Original Song),Music and Lyric by Randy Newman,Babe: Pig in the City,False
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,False
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,Shakespeare in Love,False
1998,1999,71,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,True
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,True
1998,1999,71,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Shakespeare in Love,True
1998,1999,71,CINEMATOGRAPHY,Richard Greatrex,Shakespeare in Love,False
1998,1999,71,COSTUME DESIGN,Sandy Powell,Shakespeare in Love,True
1998,1999,71,DIRECTING,John Madden,Shakespeare in Love,False
1998,1999,71,FILM EDITING,David Gamble,Shakespeare in Love,False
1998,1999,71,MAKEUP,"Lisa Westcott, Veronica Brebner",Shakespeare in Love,False
1998,1999,71,MUSIC (Original Musical or Comedy Score),Stephen Warbeck,Shakespeare in Love,True
1998,1999,71,BEST PICTURE,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,True
1998,1999,71,SOUND,"Robin O'Donoghue, Dominic Lester, Peter Glossop",Shakespeare in Love,False
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Marc Norman, Tom Stoppard",Shakespeare in Love,True
1947,1948,20,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Miracle on 34th Street,True
1947,1948,20,BEST MOTION PICTURE,20th Century-Fox,Miracle on 34th Street,False
1947,1948,20,WRITING (Motion Picture Story),Valentine Davies,Miracle on 34th Street,True
1947,1948,20,WRITING (Screenplay),George Seaton,Miracle on 34th Street,True
1985,1986,58,SOUND EFFECTS EDITING,Frederick J. Brown,Rambo: First Blood Part II,False
1984,1985,57,FILM EDITING,"Donn Cambern, Frank Morriss",Romancing the Stone,False
1985,1986,58,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,True
1985,1986,58,VISUAL EFFECTS,"Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry",Cocoon,True
1982,1983,55,MUSIC (Original Song),Music and Lyric by Jim Peterik and Frankie Sullivan III,Rocky III,False
1985,1986,58,VISUAL EFFECTS,"Dennis Muren, Kit West, John Ellis, David Allen",Young Sherlock Holmes,False
1998,1999,71,VISUAL EFFECTS,"Rick Baker, Hoyt Yeatman, Allen Hall, Jim Mitchell",Mighty Joe Young,False
1949,1950,22,SPECIAL EFFECTS,ARKO Productions,Mighty Joe Young,True
1998,1999,71,MUSIC (Original Musical or Comedy Score),Marc Shaiman,Patch Adams,False
1998,1999,71,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,False
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Rachel Griffiths,Hilary and Jackie,False
1986,1987,59,ACTRESS IN A LEADING ROLE,Kathleen Turner,Peggy Sue Got Married,False
1986,1987,59,CINEMATOGRAPHY,Jordan Cronenweth,Peggy Sue Got Married,False
1986,1987,59,COSTUME DESIGN,Theadora Van Runkle,Peggy Sue Got Married,False
1986,1987,59,SOUND,"Les Fresholtz, Dick Alexander, Vern Poore, William Nelson",Heartbreak Ridge,False
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Helen Hayes,Airport,True
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Airport,False
1970,1971,43,ART DIRECTION,"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Jack D. Moore, Mickey S. Michaels",Airport,False
1970,1971,43,CINEMATOGRAPHY,Ernest Laszlo,Airport,False
1970,1971,43,COSTUME DESIGN,Edith Head,Airport,False
1970,1971,43,FILM EDITING,Stuart Gilmore,Airport,False
1970,1971,43,MUSIC (Original Score),Alfred Newman,Airport,False
1970,1971,43,BEST PICTURE,"Ross Hunter, Producer",Airport,False
1970,1971,43,SOUND,"Ronald Pierce, David Moriarty",Airport,False
1970,1971,43,WRITING (Screenplay--based on material from another medium),George Seaton,Airport,False
1977,1978,50,ART DIRECTION,Art Direction:  George C. Webb;  Set Decoration:  Mickey S. Michaels,Airport '77,False
1977,1978,50,COSTUME DESIGN,"Edith Head, Burton Miller",Airport '77,False
1979,1980,52,SOUND,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon",Meteor,False
1976,1977,49,ART DIRECTION,Art Direction:  Dale Hennesy;  Set Decoration:  Robert de Vestel,Logan's Run,False
1976,1977,49,CINEMATOGRAPHY,Ernest Laszlo,Logan's Run,False
1976,1977,49,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, Glen Robinson, Matthew Yuricich",Logan's Run,True
1968,1969,41,COSTUME DESIGN,Morton Haack,Planet of the Apes,False
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Jerry Goldsmith,Planet of the Apes,False
1974,1975,47,ART DIRECTION,"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Frank McKelvy",Earthquake,False
1974,1975,47,CINEMATOGRAPHY,Philip Lathrop,Earthquake,False
1974,1975,47,FILM EDITING,Dorothy Spencer,Earthquake,False
1974,1975,47,SOUND,"Ronald Pierce, Melvin Metcalfe, Sr.",Earthquake,True
1974,1975,47,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Frank Brendel, Glen Robinson, Albert Whitlock",Earthquake,True
1998,1999,71,DOCUMENTARY (Feature),"Matthew Diamond, Jerry Kupfer",Dancemaker,False
1998,1999,71,FOREIGN LANGUAGE FILM,Argentina,Tango,False
1999,2000,72,MAKEUP,Rick Baker,Life,False
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Alexander Payne, Jim Taylor",Election,False
1945,1946,18,ACTRESS,Joan Crawford,Mildred Pierce,True
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,Eve Arden,Mildred Pierce,False
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,Ann Blyth,Mildred Pierce,False
1945,1946,18,CINEMATOGRAPHY (Black-and-White),Ernest Haller,Mildred Pierce,False
1945,1946,18,BEST MOTION PICTURE,Warner Bros.,Mildred Pierce,False
1945,1946,18,WRITING (Screenplay),Ranald MacDougall,Mildred Pierce,False
1990,1991,63,ACTOR IN A SUPPORTING ROLE,Al Pacino,Dick Tracy,False
1990,1991,63,ART DIRECTION,Art Direction:  Richard Sylbert;  Set Decoration:  Rick Simpson,Dick Tracy,True
1990,1991,63,CINEMATOGRAPHY,Vittorio Storaro,Dick Tracy,False
1990,1991,63,COSTUME DESIGN,Milena Canonero,Dick Tracy,False
1990,1991,63,MAKEUP,"John Caglione, Jr., Doug Drexler",Dick Tracy,True
1990,1991,63,MUSIC (Original Song),Music and Lyric by Stephen Sondheim,Dick Tracy,True
1990,1991,63,SOUND,"Chris Jenkins, David E. Campbell, D. M. Hemphill, Thomas Causey",Dick Tracy,False
1978,1979,51,FILM EDITING,Stuart Baird,Superman,False
1978,1979,51,MUSIC (Original Score),John Williams,Superman,False
1978,1979,51,SOUND,"Gordon K. McCallum, Graham Hartstone, Nicolas Le Messurier, Roy Charman",Superman,False
1978,1979,51,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, Zoran Perisic",Superman,True
